AGE,SEX,YEAR,HANDED,HEIGHT,WEIGHT,WRIST_CIRC,HAND_LENGTH,HEAD_CIRC,SPAN,FOOT_LENGTH,EAR,EYES
38,Female,2011,Right,1.631,66,164,176,557,1688,253,23,61.5
40,Female,2011,Left,1.684,80.4,151,195,618,1764,255,18,67.5
38,Female,2011,Right,1.715,85.2,153,175,583,1728,234,21,59
29,Female,2011,Right,1.666,70.6,159,188,565,1754,261,20,64
23,Female,2011,Right,1.705,57.7,161,202,538,1848,272,22,62
26,Female,2011,Right,1.629,52.6,142,172,562,1734,243,18,62.5
24,Female,2011,Right,1.718,80.8,157,185,609,1757,252,20,61
33,Female,2011,Right,1.626,83.4,163,195,565,1781,253,17,67.5
24,Female,2011,Right,1.616,75,160,183,576,1721,258,17,65
38,Female,2011,Right,1.602,61.9,143,173,526,1634,234,18,59
26,Female,2011,Right,1.67,65.9,159,193,545,1764,264,20,59.5
40,Female,2011,Right,1.721,102.8,170,200,570,1802,272,23,64.5
23,Female,2011,Right,1.567,65.9,154,171,580,1664,239,18,61
28,Female,2011,Left,1.72,64.4,154,171,580,1738,239,18,61
38,Female,2011,Right,1.639,68.9,160,186,570,1650,249,21,60.5
22,Female,2011,Right,1.641,63.9,155,180,584,1700,245,20,61.5
40,Female,2011,Right,1.568,68.3,155,171,558,1569,237,18,59
21,Female,2011,Right,1.64,63,154,187,564,1817,253,18,63
24,Female,2011,Right,1.556,71.8,162,178,605,1655,238,20,58.5
22,Female,2011,Right,1.647,87.4,167,200,535,1752,256,21,63.5
25,Female,2011,Right,1.63,75.2,162,171,550,1708,244,23,59
32,Female,2011,Right,1.627,82.7,162,189,630,1728,252,26,66.5
27,Female,2011,Right,1.638,55.9,146,176,574,1682,235,16,58
22,Female,2011,Right,1.644,82.1,161,188,570,1726,248,21,62
33,Female,2011,Right,1.603,66.3,166,182,554,1667,253,22,61.5
20,Female,2011,Right,1.713,63.8,161,188,556,1757,256,22,60
33,Female,2011,Right,1.721,79.9,161,200,560,1879,266,22,65
24,Female,2011,Right,1.573,58.9,147,171,556,1628,217,20,61.5
22,Female,2011,Right,1.619,76.1,162,180,596,1687,241,19,68.5
22,Female,2011,Left,1.617,69.7,164,181,614,1691,245,24,64
23,Female,2011,Right,1.703,85.2,167,193,586,1764,262,22,65
33,Female,2011,Right,1.574,58.2,146,176,559,1626,237,19,58.5
20,Female,2011,Right,1.602,60.9,156,177,586,1737,247,20,64
23,Female,2011,Right,1.632,67.5,162,176,556,1638,243,20,63.5
38,Female,2011,Right,1.66,88.6,179,180,580,1684,245,24,61
36,Female,2011,Right,1.68,96.5,173,204,581,1798,263,20,69.5
25,Female,2011,Right,1.59,62.4,151,182,586,1668,247,19,66.5
33,Female,2011,Right,1.563,43.5,142,173,544,1710,237,17,65.5
39,Female,2011,Right,1.641,75.3,168,186,567,1743,257,23,65.5
27,Female,2011,Right,1.71,55.3,148,197,544,1746,252,24,64.5
20,Female,2011,Right,1.566,57.8,147,180,555,1557,240,19,61.5
21,Female,2011,Right,1.573,71.3,162,185,562,1661,253,18,68
24,Female,2011,Right,1.669,77.6,160,187,562,1668,267,22,65
29,Female,2011,Right,1.607,65.5,156,183,541,1636,244,20,62.5
25,Female,2011,Right,1.633,57.8,161,178,583,1649,243,21,67
23,Female,2011,Right,1.638,67,161,172,566,1620,229,22,66
24,Female,2011,Right,1.634,76.4,158,184,587,1673,255,20,62
24,Female,2011,Right,1.66,66.3,157,184,575,1686,256,18,67.5
29,Female,2011,Right,1.604,67.1,165,180,567,1634,253,19,65
24,Female,2011,Right,1.693,70.6,158,183,566,1722,252,22,65.5
22,Female,2011,Right,1.595,63.6,148,172,541,1571,241,21,59
28,Female,2011,Right,1.626,65.8,158,178,550,1593,247,17,59.5
23,Female,2011,Right,1.613,78.9,167,173,597,1613,243,18,59
33,Female,2011,Right,1.614,58.5,150,179,561,1602,253,20,65.5
31,Female,2011,Right,1.63,58.9,147,176,556,1651,237,18,62.5
26,Female,2011,Right,1.716,78.5,165,187,574,1737,260,23,59
39,Female,2011,Right,1.51,67.6,147,174,578,1551,250,17,62
28,Female,2011,Right,1.639,86.2,168,183,584,1642,255,22,59
35,Female,2011,Right,1.576,60.5,146,177,566,1566,243,20,65.5
40,Female,2011,Right,1.677,95,160,189,558,1761,268,19,60.5
28,Female,2011,Right,1.669,64.9,165,185,606,1697,259,19,68
34,Female,2011,Right,1.592,61.6,145,178,577,1618,247,20,67
22,Female,2011,Right,1.606,71.5,151,170,572,1649,250,18,60
34,Female,2011,Right,1.597,76.5,155,183,568,1635,254,19,58
22,Female,2011,Right,1.61,65.2,155,166,545,1583,236,20,59.5
27,Female,2011,Right,1.811,77.3,155,191,610,1862,279,23,66
21,Female,2011,Left,1.751,80.2,157,194,579,1766,261,22,63
25,Female,2011,Right,1.626,69.5,150,178,558,1685,247,19,58
20,Female,2011,Right,1.688,64.7,157,170,542,1654,247,20,65
24,Female,2011,Right,1.588,65.7,153,167,550,1532,223,18,58
33,Female,2011,Right,1.635,87.1,161,179,555,1626,247,19,60.5
40,Female,2011,Right,1.624,58,140,182,565,1659,247,21,65.5
26,Female,2011,Right,1.749,76.1,163,199,572,1820,283,17,62.5
22,Female,2011,Right,1.646,57.6,151,173,565,1644,240,17,62.5
37,Female,2011,Right,1.6,76.6,155,183,576,1640,250,17,68.5
28,Female,2011,Right,1.517,54.8,145,171,540,1551,237,20,65.5
30,Female,2011,Right,1.659,82.6,169,178,555,1674,250,24,60.5
27,Female,2011,Right,1.718,65.1,159,183,565,1736,252,19,62
35,Female,2011,Right,1.533,57,147,162,539,1562,228,17,59
23,Female,2011,Left,1.636,72.6,155,185,581,1667,259,23,62
24,Female,2011,Left,1.648,71.6,166,185,545,1711,258,17,62.5
24,Female,2011,Right,1.669,83.2,164,181,573,1722,253,20,62
25,Female,2011,Right,1.655,60.4,146,173,548,1714,245,18,61
22,Female,2011,Right,1.77,76.4,169,197,561,1813,279,20,66.5
24,Female,2011,Right,1.741,57.3,156,181,554,1713,253,19,61.5
23,Female,2011,Right,1.608,58.2,144,170,568,1563,234,21,59.5
28,Female,2011,Left,1.636,55.3,163,177,556,1673,249,25,62
30,Female,2011,Right,1.555,69.8,155,170,558,1531,240,18,64.5
40,Female,2011,Right,1.573,64,146,168,537,1533,234,20,61.5
25,Female,2011,Left,1.623,59,152,170,550,1618,248,23,62
36,Female,2011,Right,1.543,66.6,144,172,572,1555,238,23,61.5
28,Female,2011,Right,1.744,67,162,199,580,1714,280,17,66.5
22,Female,2011,Right,1.623,63.3,152,187,573,1586,252,20,61.5
26,Female,2011,Right,1.587,61.8,153,171,543,1555,251,23,64.5
36,Female,2011,Right,1.563,64.5,147,164,538,1534,239,20,60
24,Female,2011,Right,1.655,58.2,142,171,553,1642,233,22,60.5
21,Female,2011,Right,1.612,79.6,150,182,562,1630,253,22,58.5
26,Female,2011,Right,1.636,60.9,152,167,556,1638,244,25,64
23,Female,2011,Right,1.547,56.7,147,168,568,1572,231,17,66.5
28,Female,2011,Right,1.657,51,144,167,546,1612,232,19,61
25,Female,2011,Right,1.695,60.1,148,183,557,1734,251,25,61.5
30,Female,2011,Right,1.587,68.1,153,167,549,1599,236,21,56.5
22,Female,2011,Right,1.726,68.6,152,187,576,1720,261,18,61.5
33,Female,2011,Right,1.616,67.1,158,177,524,1619,248,20,55
28,Female,2011,Right,1.747,68.9,162,188,592,1719,257,22,68
33,Female,2011,Right,1.705,78.6,158,190,552,1759,263,23,56.5
33,Female,2011,Right,1.594,50.4,151,182,554,1634,240,15,59.5
33,Female,2011,Right,1.687,59.8,150,183,543,1722,247,20,56
24,Female,2011,Right,1.562,71.2,154,175,563,1570,240,18,61
31,Female,2011,Right,1.658,66.5,150,175,560,1682,259,19,54.5
34,Female,2011,Right,1.688,73.5,158,172,561,1647,234,19,57
28,Female,2011,Right,1.524,54.4,147,161,557,1529,232,18,55
20,Female,2011,Right,1.611,67.8,162,168,555,1665,250,19,61.5
24,Female,2011,None,1.627,64.8,147,185,587,1678,266,18,68
24,Female,2011,Right,1.614,66.3,162,186,539,1639,249,20,53.5
22,Female,2011,Right,1.598,77.9,165,183,550,1723,249,16,61.5
22,Female,2011,Right,1.643,70.2,157,177,553,1600,247,21,61.5
27,Female,2011,Right,1.611,59.2,150,176,539,1657,237,21,57.5
23,Female,2011,None,1.52,56.3,150,157,533,1495,217,17,63.5
24,Female,2011,Right,1.697,92.7,182,194,559,1726,268,20,62.5
40,Female,2011,Right,1.64,80.1,167,185,561,1710,260,19,63.5
21,Female,2011,Right,1.672,77.2,161,176,567,1667,247,23,57.5
26,Female,2011,Right,1.662,70.4,162,189,563,1741,267,19,62.5
20,Female,2011,Right,1.601,59,147,176,548,1615,252,20,62.5
24,Female,2011,Right,1.58,64,150,167,542,1578,225,19,61
25,Female,2011,Right,1.676,84.2,165,185,555,1665,262,20,62
21,Female,2011,Left,1.536,54.6,149,168,554,1558,242,21,59
38,Female,2011,Right,1.561,71.5,148,174,556,1593,245,22,63.5
21,Female,2011,Right,1.475,57.5,140,155,544,1493,232,19,59
22,Female,2011,Right,1.532,52.2,146,184,572,1599,238,16,62
21,Female,2011,Right,1.657,51.7,144,178,550,1680,247,23,59.5
21,Female,2011,Right,1.648,63.1,152,171,560,1639,242,20,62.5
22,Female,2011,Right,1.609,59.7,154,169,541,1642,243,22,56.5
26,Female,2011,Right,1.562,60.7,151,175,554,1624,235,16,60.5
22,Female,2011,Right,1.468,49.9,141,160,534,1482,219,21,61
30,Female,2011,Right,1.585,68,157,183,547,1619,246,19,60.5
29,Female,2011,Left,1.607,63.2,152,177,596,1587,233,18,65.5
25,Female,2011,Right,1.657,77.6,157,185,557,1631,257,22,58
33,Female,2011,Left,1.606,63.8,149,176,568,1617,241,18,60
32,Female,2011,Right,1.705,78.3,159,178,553,1703,258,21,62
29,Female,2011,Right,1.605,60.2,150,187,560,1678,248,17,60
37,Female,2011,Right,1.666,77.1,159,192,584,1693,254,19,62
23,Female,2011,Right,1.635,61.7,148,176,553,1667,253,20,60
29,Female,2011,Right,1.498,46.2,142,164,543,1509,226,24,64.5
20,Female,2011,Left,1.559,57.4,145,174,555,1544,233,17,57
21,Female,2011,Right,1.639,62.1,152,181,572,1637,252,19,65
21,Female,2011,Right,1.574,56.9,152,174,590,1621,239,22,63
21,Female,2011,Right,1.676,53.3,146,173,563,1676,242,21,61
21,Female,2011,Right,1.593,65.5,150,184,577,1644,244,18,58
21,Female,2011,Right,1.611,64.4,159,185,588,1702,250,19,59.5
22,Female,2011,Right,1.673,68,160,186,558,1679,260,24,59.5
36,Female,2011,Right,1.764,74,157,188,570,1703,268,18,64.5
22,Female,2011,Right,1.492,43,137,177,573,1574,230,21,66
29,Female,2011,Right,1.567,75,157,174,580,1583,237,22,64
27,Female,2011,Right,1.563,71.6,156,204,566,1773,267,18,69.5
21,Female,2011,Right,1.683,66,150,183,563,1794,252,18,64
21,Female,2011,Right,1.636,60,145,179,556,1664,251,18,63.5
21,Female,2011,Right,1.628,69.5,148,183,569,1626,254,25,65
20,Female,2011,Right,1.536,63.7,156,165,544,1578,238,19,60
25,Female,2011,Right,1.585,53.7,156,187,520,1671,237,20,59.5
29,Female,2011,Right,1.588,67.2,145,183,566,1681,239,24,64.5
20,Female,2011,Right,1.718,69.8,160,198,588,1840,268,19,69.5
23,Female,2011,Right,1.705,72.2,150,180,563,1732,245,19,61.5
20,Female,2011,Right,1.608,63,158,171,549,1576,239,19,60
21,Female,2011,Left,1.607,65.4,153,192,585,1752,252,22,64.5
21,Female,2011,Right,1.49,48.4,152,161,535,1476,229,20,59
22,Female,2011,Right,1.615,66.8,154,183,563,1660,246,18,60.5
26,Female,2011,Right,1.563,59.7,144,177,537,1597,234,20,56.5
30,Female,2011,Right,1.627,65.8,152,187,558,1645,251,19,59
29,Female,2011,Right,1.743,65.7,150,193,600,1788,253,17,64.5
27,Female,2011,Right,1.699,89.4,167,198,580,1804,261,19,71
21,Female,2011,Right,1.503,64.3,150,174,570,1583,237,18,59.5
37,Female,2011,Right,1.637,85.7,174,174,566,1600,244,25,62
23,Female,2011,Right,1.544,56,154,179,563,1573,248,22,61.5
34,Female,2011,Right,1.588,61.6,149,167,556,1600,243,21,66
29,Female,2011,Right,1.63,67.8,152,181,537,1628,253,20,56.5
20,Female,2011,Right,1.674,77.6,162,186,588,1696,256,17,64
23,Female,2011,Right,1.541,53.9,147,170,552,1548,231,25,60
28,Female,2011,Right,1.595,81.4,147,180,577,1603,245,19,63.5
21,Female,2011,Right,1.6,61.1,155,178,564,1635,244,24,56.5
20,Female,2011,Right,1.69,77.7,158,181,575,1731,254,22,59.5
39,Female,2011,Right,1.559,66.4,158,173,537,1523,238,22,61
20,Female,2011,Right,1.678,80.6,165,190,567,1719,259,21,63
23,Female,2011,Left,1.608,52.2,151,176,547,1639,233,22,60.5
20,Female,2011,Right,1.559,47.8,154,173,553,1564,233,19,59
29,Female,2011,Right,1.683,84.5,155,183,572,1692,250,19,65.5
24,Female,2011,Right,1.754,74.5,164,190,557,1783,257,21,65
23,Female,2011,Right,1.699,67,157,182,593,1724,257,22,61
23,Female,2011,Right,1.657,59.7,150,184,538,1662,238,25,59
24,Female,2011,Right,1.655,66.5,160,182,568,1687,255,22,59.5
24,Female,2011,Right,1.502,50.5,146,166,536,1530,232,24,63.5
28,Female,2011,Right,1.653,74.9,159,170,568,1619,257,25,65
24,Female,2011,Left,1.585,63.4,150,175,530,1686,229,19,59.5
20,Female,2011,Right,1.616,80.4,170,180,555,1633,253,21,60
32,Female,2011,Right,1.67,76.2,157,183,547,1688,251,21,59.5
31,Female,2011,Right,1.632,52.6,140,160,556,1588,229,21,57.5
31,Female,2011,Right,1.606,55.7,139,170,547,1609,236,20,60
27,Female,2011,Right,1.652,59.9,154,181,552,1678,251,16,61.5
24,Female,2011,Right,1.625,75.9,145,176,567,1580,228,16,54
28,Female,2011,Right,1.598,60.7,153,172,527,1534,236,19,55
28,Female,2011,Right,1.618,66.9,146,175,551,1660,246,27,62.5
36,Female,2011,Right,1.674,69.7,165,177,547,1667,256,23,60
27,Female,2011,Right,1.563,61.4,147,166,557,1561,236,26,64
39,Female,2011,Left,1.728,74.2,165,191,572,1767,258,20,70
29,Female,2011,Right,1.59,67.1,150,167,548,1575,237,23,60.5
28,Female,2011,Right,1.636,57.7,149,186,556,1704,247,17,61
21,Female,2011,Right,1.676,68.1,155,178,562,1687,245,19,58
27,Female,2011,Right,1.618,66.2,147,183,548,1613,247,24,59
20,Female,2011,Right,1.708,70.3,162,173,552,1622,237,22,58
22,Female,2011,Right,1.735,70.9,164,178,576,1683,255,19,62
24,Female,2011,Right,1.715,58.6,152,188,575,1813,247,23,67
38,Female,2011,Right,1.642,73.3,152,168,565,1605,244,17,64
40,Female,2011,Right,1.788,99.6,172,202,582,1779,263,16,61
26,Female,2011,Right,1.675,72.9,150,176,547,1657,244,24,59.5
21,Female,2011,Right,1.599,65.4,158,183,560,1680,248,21,61
29,Female,2011,Right,1.598,70.8,161,177,569,1586,241,20,60
30,Female,2011,Right,1.548,64.7,149,169,554,1538,227,23,61.5
32,Female,2011,Right,1.686,66.6,151,193,569,1700,257,22,68
24,Female,2011,Right,1.563,49.7,138,163,542,1558,228,22,61
32,Female,2011,Right,1.591,55.8,140,174,555,1578,234,20,61.5
29,Female,2011,Right,1.678,92.1,166,197,563,1774,251,20,67
21,Female,2011,Right,1.62,64.7,155,182,544,1649,244,24,59.5
21,Female,2011,Right,1.51,64.2,145,162,555,1476,225,16,64.5
28,Female,2011,Right,1.626,70.1,153,179,571,1564,247,19,60.5
25,Female,2011,Right,1.6,58.3,152,183,554,1629,249,18,61
25,Female,2011,Left,1.679,84.3,171,196,585,1747,276,21,61.5
22,Female,2011,None,1.6,69.6,157,182,557,1608,252,21,59
33,Female,2011,Right,1.651,60.8,149,178,573,1673,249,22,60.5
30,Female,2011,Right,1.596,51.5,143,188,563,1719,251,19,61
25,Female,2011,Right,1.776,88.9,161,197,594,1841,267,23,67
38,Female,2011,Right,1.546,53.2,145,177,538,1527,237,21,60.5
35,Female,2011,Right,1.676,74.7,154,190,567,1714,254,23,63.5
30,Female,2011,Right,1.585,62.2,148,175,541,1591,246,20,54.5
35,Female,2011,Right,1.594,57.4,156,174,548,1575,237,22,53.5
22,Female,2011,Right,1.629,56.5,150,175,551,1636,242,20,64.5
22,Female,2011,Right,1.581,64.6,153,176,577,1601,247,22,57.5
28,Female,2011,Right,1.614,52.9,140,168,533,1586,233,18,58
27,Female,2011,Right,1.559,64.8,152,168,549,1531,227,21,59
27,Female,2011,Right,1.697,75.1,157,199,597,1768,261,17,63
27,Female,2011,Right,1.674,74,171,180,577,1697,254,22,61.5
31,Female,2011,Right,1.692,75.8,154,186,562,1751,256,21,58.5
31,Female,2011,Right,1.615,55.4,145,180,539,1588,255,24,55.5
30,Female,2011,Right,1.573,81.4,150,191,569,1585,244,19,63.5
30,Female,2011,Right,1.674,82.4,162,188,544,1712,257,20,62.5
28,Female,2011,Right,1.505,60.7,140,175,553,1543,224,24,64
26,Female,2011,Right,1.7,69.2,160,204,590,1737,263,19,65.5
30,Female,2011,Right,1.539,64,149,167,555,1531,236,21,61
21,Female,2011,Right,1.62,65,161,185,555,1692,252,24,64.5
22,Female,2011,Right,1.598,60.1,150,177,634,1583,227,18,69.5
40,Female,2011,Right,1.707,70.3,155,197,585,1744,264,24,67
22,Female,2011,Right,1.611,61.6,147,171,562,1552,237,24,62.5
33,Female,2011,Left,1.599,65.4,149,168,558,1538,230,20,67.5
22,Female,2011,Right,1.569,58.9,154,188,583,1603,246,19,63.5
33,Female,2011,Right,1.663,52.4,140,163,521,1616,229,21,57
33,Female,2011,Right,1.659,67.6,155,184,587,1640,247,27,62.5
27,Female,2011,Right,1.543,62.3,148,173,581,1560,234,26,64.5
20,Female,2011,Right,1.571,62.8,150,173,537,1565,227,19,62
23,Female,2011,Left,1.61,59.9,145,175,526,1602,237,19,58.5
20,Female,2011,Right,1.593,62.2,158,163,525,1611,229,19,57.5
22,Female,2011,Right,1.609,70.6,156,182,587,1643,243,24,59
30,Female,2011,Right,1.631,73,153,175,578,1637,242,20,63
35,Female,2011,Right,1.712,84.2,168,181,583,1742,252,26,64
20,Female,2011,Right,1.663,60.9,154,187,567,1715,253,19,63
20,Female,2011,Right,1.614,67,151,181,574,1677,237,19,58
20,Female,2011,Right,1.598,71.1,155,172,574,1594,238,22,60
40,Female,2011,Right,1.617,65.5,146,182,550,1581,244,20,62
23,Female,2011,Right,1.658,77.1,153,185,561,1649,237,21,62.5
22,Female,2011,Right,1.756,85.7,170,204,568,1759,270,21,64
24,Female,2011,Right,1.634,63,154,183,577,1631,228,20,61.5
20,Female,2011,Right,1.686,56.4,149,187,566,1801,255,20,65
22,Female,2011,None,1.645,72.1,157,176,550,1652,244,16,60.5
22,Female,2011,Right,1.649,69.6,166,185,550,1648,249,18,60.5
21,Female,2011,Right,1.458,44.5,140,170,544,1446,222,19,62
26,Female,2011,Right,1.759,72.6,155,194,566,1825,270,21,70
22,Female,2011,Right,1.688,64.3,159,188,578,1663,261,19,54.5
20,Female,2011,Right,1.581,65.4,153,178,564,1673,247,16,64.5
39,Female,2011,Right,1.583,62.6,149,186,555,1654,249,17,63
28,Female,2011,Right,1.643,73.6,159,204,607,1727,257,16,65.5
27,Female,2011,Right,1.752,85.3,165,190,582,1793,256,16,63
38,Female,2011,Right,1.6,75,151,177,538,1579,229,20,60
38,Female,2011,Right,1.618,79.7,167,185,564,1672,264,17,67
27,Female,2011,Right,1.663,81,153,177,577,1649,243,19,65.5
26,Female,2011,Left,1.617,61.4,154,195,544,1659,263,20,56.5
39,Female,2011,Right,1.602,60.3,159,186,564,1671,256,19,60
25,Female,2011,Right,1.694,79.2,165,186,562,1662,262,21,54
30,Female,2011,Left,1.51,61.8,142,163,524,1475,230,20,55.5
35,Female,2011,Right,1.679,84.2,170,184,555,1685,242,20,61
23,Female,2011,Right,1.652,77.4,153,195,583,1726,263,18,56.5
29,Female,2011,Right,1.615,73,158,177,552,1643,254,18,61
25,Female,2011,Left,1.674,85,166,180,579,1663,267,17,64.5
30,Female,2011,Right,1.518,50.5,145,163,531,1529,230,17,60
29,Female,2011,Right,1.659,83.5,169,187,595,1684,262,23,71
28,Female,2011,Right,1.57,46.3,140,173,518,1547,230,17,57.5
28,Female,2011,Right,1.57,80.2,164,186,572,1576,246,19,63.5
29,Female,2011,Right,1.653,95.1,170,188,557,1661,256,20,60
25,Female,2011,Right,1.712,58.2,146,180,547,1746,257,18,63.5
30,Female,2011,Right,1.519,70.3,148,174,554,1507,239,20,64
27,Female,2011,Right,1.702,101.9,178,208,557,1785,272,22,67
24,Female,2011,Right,1.627,64.5,154,174,554,1532,248,20,56
27,Female,2011,Right,1.516,72.1,150,181,577,1620,237,23,65
30,Female,2011,Left,1.647,58.9,143,175,570,1724,253,17,59
27,Female,2011,Right,1.594,52.8,150,173,531,1569,236,19,57
39,Female,2011,Right,1.674,89.6,182,197,610,1696,259,21,67
32,Female,2011,Right,1.605,83.3,162,184,557,1686,252,19,64.5
30,Female,2011,Right,1.603,67.7,153,187,551,1761,256,19,62
26,Female,2011,Right,1.62,53.5,149,175,547,1614,244,23,61.5
35,Female,2011,Right,1.579,52.7,139,184,568,1621,242,22,63
37,Female,2011,Right,1.656,58.9,156,178,555,1628,235,21,59
36,Female,2011,Right,1.639,73.1,153,170,576,1630,240,20,66.5
23,Female,2011,Left,1.63,62,152,175,564,1646,243,18,60
30,Female,2011,Right,1.615,69.5,154,173,550,1664,247,30,64
31,Female,2011,Right,1.664,66.9,155,192,589,1703,253,17,64.5
40,Female,2011,Right,1.545,54.3,137,162,540,1529,220,20,57.5
28,Female,2011,Right,1.688,64.8,152,181,561,1657,245,20,58.5
40,Female,2011,Right,1.637,73.6,158,185,546,1678,252,18,58.5
32,Female,2011,Right,1.787,82.4,162,192,570,1755,265,19,63
24,Female,2011,Right,1.503,70.1,164,173,580,1540,232,17,62.5
31,Female,2011,Right,1.558,75.4,158,176,602,1538,253,21,70
25,Female,2011,Right,1.628,66.6,153,178,561,1599,233,20,57
26,Female,2011,Right,1.572,63.2,155,178,568,1551,245,21,62.5
20,Female,2011,Right,1.743,74.6,161,196,568,1759,265,17,59
23,Female,2011,Right,1.561,58.9,144,174,547,1591,241,18,63.5
29,Female,2011,Right,1.623,64.3,151,174,557,1629,240,17,53.5
34,Female,2011,Right,1.649,70.5,158,186,601,1706,252,20,57.5
34,Female,2011,Right,1.661,76,155,185,567,1713,265,16,64.5
25,Female,2011,Right,1.722,69.5,149,182,551,1738,252,22,61
24,Female,2011,Right,1.674,86.8,155,178,593,1702,253,17,57.5
23,Female,2011,Right,1.663,65.3,156,190,550,1723,250,22,63.5
23,Female,2011,Right,1.561,67.3,150,182,580,1678,239,20,64.5
21,Female,2011,Right,1.587,51.6,145,175,588,1640,249,19,65.5
40,Female,2011,Right,1.495,52.6,138,170,535,1514,237,23,61
22,Female,2011,Right,1.645,91.4,170,177,562,1619,241,22,64
25,Female,2011,Right,1.653,91.9,150,178,554,1622,252,21,60
31,Female,2011,Right,1.656,73.8,162,190,580,1698,265,18,60.5
24,Female,2011,Right,1.622,69.2,157,189,598,1673,248,19,67
22,Female,2011,Right,1.664,60.9,150,185,562,1702,258,17,62.5
37,Female,2011,Right,1.636,59.6,150,177,552,1608,244,23,58.5
27,Female,2011,Right,1.534,56.8,140,175,534,1574,249,24,60
20,Female,2011,Right,1.789,80.8,162,191,525,1716,265,21,53.5
32,Female,2011,Left,1.553,62.4,156,185,553,1703,245,20,60.5
37,Female,2011,Right,1.673,77.5,165,182,557,1644,252,21,59
25,Female,2011,Right,1.598,63.1,154,179,549,1667,241,24,56
25,Female,2011,Left,1.641,65,155,191,583,1704,254,17,63.5
20,Female,2011,Right,1.718,65,147,183,579,1781,248,19,60
25,Female,2011,Right,1.652,64.2,142,177,557,1672,244,24,63
25,Female,2011,Right,1.676,69.8,163,187,558,1667,258,25,63.5
36,Female,2011,Right,1.595,83.1,163,180,557,1658,258,19,65
26,Female,2011,Right,1.697,96.2,160,185,603,1703,260,21,63.5
22,Female,2011,Right,1.567,48.9,149,173,593,1559,244,20,61
28,Female,2011,Right,1.554,53.6,146,172,577,1583,230,21,59
29,Female,2011,Right,1.645,62.9,155,197,580,1691,257,22,62
23,Female,2011,Right,1.625,51,147,188,590,1677,257,20,63.5
36,Female,2011,Right,1.56,65.4,147,178,567,1602,240,20,67
23,Female,2011,Right,1.501,58.8,140,172,588,1532,235,20,58
28,Female,2011,Right,1.617,65,151,186,571,1717,247,24,62
21,Female,2011,Left,1.66,67.9,157,180,599,1630,250,24,70
25,Female,2011,Right,1.635,71.9,147,178,569,1648,251,19,59.5
